ID,SystemCodeNumber,LotID,DateTime,Capacity,Occupancy,OccupancyRate,QueueLength,VehicleType,TrafficConditionNearby,IsSpecialDay,Hour,Model1_Price,Model2_Price,Model3_Price,Routing_Suggestion,TrafficLevel_Encoded,VehicleWeight,IsPeakHour,RealtimePrice_Demand,RealtimePrice_Competitive
13152,Others-CCCPS202,10,2016-10-05 14:57:00,2937,1314,44.73953013278856,6,car,high,0,14,20.0,14.401764853841623,14.401764853841623,,3,1.0,1,14.4,14.15
7905,Broad Street,6,2016-10-05 15:30:00,690,592,85.79710144927536,3,car,low,0,15,20.0,14.375412113086693,13.656641507432358,0.0,1,1.0,1,14.38,14.98
1345,BHMBCCTHL01,1,2016-10-05 15:30:00,387,306,79.06976744186046,2,car,average,0,15,20.0,14.49379447799774,14.07172058063467,,2,1.0,1,14.49,14.65
14465,Others-CCCPS8,11,2016-10-05 15:30:00,1322,708,53.5552193645991,2,car,low,0,15,20.0,13.261109759257138,13.261109759257138,,1,1.0,1,13.26,13.94
5281,BHMNCPHST01,4,2016-10-05 15:30:00,1200,698,58.16666666666666,4,car,average,0,15,20.0,14.127768153247056,14.127768153247056,,2,1.0,1,14.13,14.43
10529,Others-CCCPS119a,8,2016-10-05 15:30:00,2803,482,17.195861576881914,2,truck,low,0,15,20.0,12.153438165469312,12.153438165469312,,1,1.5,1,12.15,12.67
9217,Others-CCCPS105a,7,2016-10-05 15:30:00,2009,1263,62.86709805873569,3,bike,low,0,15,20.0,13.597672268638746,13.597672268638746,,1,0.7,1,13.6,14.37
6593,BHMNCPNST01,5,2016-10-05 15:30:00,485,325,67.0103092783505,2,car,low,0,15,20.0,13.697261558698289,13.697261558698289,,1,1.0,1,13.7,14.26
17089,Shopping,13,2016-10-05 15:30:00,1920,1303,67.86458333333333,2,car,low,0,15,20.0,13.724080848509082,13.724080848509082,,1,1.0,1,13.72,14.27
11841,Others-CCCPS135a,9,2016-10-05 15:30:00,3883,2782,71.64563481843935,3,car,low,0,15,20.0,13.963421467355955,13.963421467355955,,1,1.0,1,13.96,14.51
33,BHMBCCMKT01,0,2016-10-05 15:30:00,577,129,22.357019064124785,2,car,low,0,15,20.0,12.159416082694896,12.159416082694896,,1,1.0,1,12.16,12.96
2657,BHMEURBRD01,2,2016-10-05 15:30:00,470,403,85.74468085106382,3,truck,low,0,15,20.0,14.512237653400335,13.786625770730318,0.0,1,1.5,1,14.51,14.86
3969,BHMMBMMBX01,3,2016-10-05 15:30:00,687,555,80.78602620087337,3,car,low,0,15,20.0,14.2330056814511,14.2330056814511,,1,1.0,1,14.23,14.7
13153,Others-CCCPS202,10,2016-10-05 15:30:00,2937,1223,41.64113040517535,4,car,average,0,15,20.0,13.622328968919836,13.622328968919836,,2,1.0,1,13.62,14.02
15777,Others-CCCPS98,12,2016-10-05 15:30:00,3103,1056,34.03158233967128,3,car,low,0,15,20.0,12.727535063656594,12.727535063656594,,1,1.0,1,12.73,13.48
6594,BHMNCPNST01,5,2016-10-05 15:57:00,485,316,65.15463917525773,2,bike,low,0,15,20.0,13.54281701652615,13.54281701652615,,1,0.7,1,13.54,13.91
2658,BHMEURBRD01,2,2016-10-05 16:04:00,470,374,79.57446808510639,2,car,low,0,16,20.0,14.080843845334805,14.080843845334805,,1,1.0,1,14.08,14.52
9218,Others-CCCPS105a,7,2016-10-05 16:04:00,2009,1198,59.63165754106521,2,car,low,0,16,20.0,13.461238421614574,13.461238421614574,,1,1.0,1,13.46,13.83
13154,Others-CCCPS202,10,2016-10-05 16:04:00,2937,1152,39.22369765066394,2,car,low,0,16,20.0,12.769590787407116,12.769590787407116,,1,1.0,1,12.77,13.6
11842,Others-CCCPS135a,9,2016-10-05 16:04:00,3883,2571,66.21169199072881,3,car,low,0,16,20.0,13.797217584473492,13.797217584473492,,1,1.0,1,13.8,14.2
14466,Others-CCCPS8,11,2016-10-05 16:04:00,1322,685,51.81543116490166,3,car,average,0,16,20.0,13.815899556926189,13.815899556926189,,2,1.0,1,13.82,13.82
3970,BHMMBMMBX01,3,2016-10-05 16:04:00,687,513,74.67248908296943,2,cycle,low,0,16,20.0,13.780487281934953,13.780487281934953,,1,0.5,1,13.78,14.32
1346,BHMBCCTHL01,1,2016-10-05 16:04:00,387,284,73.38501291989664,1,car,low,0,16,20.0,13.771550066898914,13.771550066898914,,1,1.0,1,13.77,14.27
17090,Shopping,13,2016-10-05 16:04:00,1920,1203,62.65625,2,car,low,0,16,20.0,13.558928524130344,13.558928524130344,,1,1.0,1,13.56,13.94
15778,Others-CCCPS98,12,2016-10-05 16:04:00,3103,992,31.969062197873026,2,car,low,0,16,20.0,12.511051866516349,12.511051866516349,,1,1.0,1,12.51,13.15
5282,BHMNCPHST01,4,2016-10-05 16:04:00,1200,641,53.41666666666667,2,car,low,0,16,20.0,13.256487275039673,13.256487275039673,,1,1.0,1,13.26,14.09
7906,Broad Street,6,2016-10-05 16:04:00,690,550,79.71014492753623,2,car,low,0,16,20.0,14.084857363718896,14.084857363718896,,1,1.0,1,14.08,14.67
10530,Others-CCCPS119a,8,2016-10-05 16:04:00,2803,445,15.875847306457366,3,car,low,0,16,20.0,12.067095984007953,12.067095984007953,,1,1.0,1,12.07,12.4
34,BHMBCCMKT01,0,2016-10-05 16:04:00,577,121,20.97053726169844,2,car,low,0,16,20.0,12.107902035783528,12.107902035783528,,1,1.0,1,12.11,12.4
7907,Broad Street,6,2016-10-05 16:30:00,690,494,71.59420289855073,2,bike,low,0,16,20.0,13.746902441210391,13.746902441210391,,1,0.7,1,13.75,14.07
14467,Others-CCCPS8,11,2016-10-05 16:30:00,1322,632,47.806354009077154,3,car,average,0,16,20.0,13.6908428350999,13.6908428350999,,2,1.0,1,13.69,13.59
6595,BHMNCPNST01,5,2016-10-05 16:30:00,485,299,61.64948453608248,2,truck,low,0,16,20.0,13.685901848165011,13.685901848165011,,1,1.5,1,13.69,13.64
11843,Others-CCCPS135a,9,2016-10-05 16:30:00,3883,2277,58.64022662889519,2,bike,low,0,16,20.0,13.330354704556653,13.330354704556653,,1,0.7,1,13.33,13.7
10531,Others-CCCPS119a,8,2016-10-05 16:30:00,2803,390,13.913663931501963,2,car,low,0,16,20.0,11.842870242399409,11.842870242399409,,1,1.0,1,11.84,12.02
13155,Others-CCCPS202,10,2016-10-05 16:30:00,2937,1054,35.8869594824651,3,car,average,0,16,20.0,13.30540669784253,13.30540669784253,,2,1.0,1,13.31,13.23
9219,Others-CCCPS105a,7,2016-10-05 16:30:00,2009,1097,54.60428073668492,2,truck,low,0,16,20.0,13.46034828348353,13.46034828348353,,1,1.5,1,13.46,13.51
35,BHMBCCMKT01,0,2016-10-05 16:30:00,577,114,19.75736568457539,1,bike,low,0,16,20.0,11.799014760078672,11.799014760078672,,1,0.7,1,11.8,12.02
3971,BHMMBMMBX01,3,2016-10-05 16:30:00,687,465,67.68558951965066,2,car,low,0,16,20.0,13.718470275933438,13.718470275933438,,1,1.0,1,13.72,13.91
2659,BHMEURBRD01,2,2016-10-05 16:30:00,470,335,71.27659574468085,2,bike,low,0,16,20.0,13.736977640997472,13.736977640997472,,1,0.7,1,13.74,14.11
